tsunami,significance,data_type,magnitude,state,longitude,latitude,depth,date,time
0,592,earthquake,6.2, Japan,143.764,37.914,32.0,2012-12-07,08:31:14.800000+00:00
0,648,earthquake,6.3, New Zealand,176.067,-38.428,163.0,2012-12-07,18:19:06.310000+00:00
0,843,earthquake,7.1,Banda Sea,129.825,-6.533,155.0,2012-12-10,16:53:08.770000+00:00
0,554,earthquake,6.0,Molucca Sea,126.231,0.533,30.0,2012-12-11,06:18:27.330000+00:00
0,1091,earthquake,6.3, California,-119.66,31.095,13.0,2012-12-14,10:36:01.590000+00:00
0,554,earthquake,6.0, Alaska,174.011,52.291,26.0,2012-12-15,04:49:29.650000+00:00
0,572,earthquake,6.1, Papua New Guinea,153.016,-4.632,52.0,2012-12-15,19:30:02.170000+00:00
0,572,earthquake,6.1, Indonesia,123.807,-0.649,44.2,2012-12-17,09:16:30.900000+00:00
0,691,earthquake,6.7, Vanuatu,167.286,-14.344,200.7,2012-12-21,22:28:08.570000+00:00
0,1425,earthquake,7.5, Alaska,-134.8591,55.228,8.7,2013-01-05,08:58:14.957000+00:00
0,572,earthquake,6.1,Pacific-Antarctic Ridge,-161.432,-62.571,10.0,2013-01-15,16:09:37.080000+00:00
0,576,earthquake,6.1, Indonesia,95.907,4.927,12.0,2013-01-21,22:22:52.760000+00:00
0,598,earthquake,6.1, Kazakhstan,79.708,42.605,15.0,2013-01-28,16:38:53.580000+00:00
0,771,earthquake,6.8, Chile,-70.653,-28.094,45.0,2013-01-30,20:15:43.340000+00:00
0,572,earthquake,6.1, Solomon Islands,166.372,-10.634,10.0,2013-01-30,23:03:43.660000+00:00
0,554,earthquake,6.0, Solomon Islands,165.532,-11.104,15.0,2013-02-01,05:36:41.790000+00:00
0,611,earthquake,6.3, Solomon Islands,165.379,-10.896,10.0,2013-02-01,22:16:34.170000+00:00
0,630,earthquake,6.4, Solomon Islands,165.378,-11.12,10.0,2013-02-01,22:18:33.070000+00:00
0,814,earthquake,6.9, Japan,143.092,42.77,107.0,2013-02-02,14:17:35.130000+00:00
0,554,earthquake,6.0, Solomon Islands,165.284,-10.887,6.0,2013-02-02,18:58:06.480000+00:00
0,554,earthquake,6.0, Solomon Islands,165.248,-10.864,11.0,2013-02-06,00:07:22.100000+00:00
1,993,earthquake,8.0, Solomon Islands,165.114,-10.799,24.0,2013-02-06,01:12:25.830000+00:00
0,776,earthquake,7.1, Solomon Islands,164.882,-11.183,10.0,2013-02-06,01:23:19.760000+00:00
0,754,earthquake,7.0, Solomon Islands,165.588,-10.499,8.8,2013-02-06,01:54:14.610000+00:00
0,572,earthquake,6.1, Solomon Islands,164.551,-10.791,10.0,2013-02-06,06:35:19.250000+00:00
0,554,earthquake,6.0, Solomon Islands,164.765,-10.642,10.0,2013-02-06,10:33:17.460000+00:00
0,554,earthquake,6.0, Solomon Islands,165.728,-11.243,14.0,2013-02-06,11:53:55.190000+00:00
0,554,earthquake,6.0, Solomon Islands,164.94,-11.658,8.0,2013-02-07,00:30:10.790000+00:00
1,691,earthquake,6.7, Solomon Islands,165.655,-10.997,11.0,2013-02-07,18:59:16.270000+00:00
1,711,earthquake,6.8, Solomon Islands,165.969,-10.838,12.0,2013-02-08,11:12:11.510000+00:00
1,780,earthquake,7.1, Solomon Islands,166.018,-10.928,21.0,2013-02-08,15:26:38.470000+00:00
1,904,earthquake,6.9, Colombia,-77.393,1.135,145.0,2013-02-09,14:16:07.880000+00:00
1,670,earthquake,6.6, Solomon Islands,165.741,-10.994,18.0,2013-02-09,21:02:22.790000+00:00
0,554,earthquake,6.0, Solomon Islands,165.461,-10.94,11.0,2013-02-10,18:39:32.140000+00:00
1,670,earthquake,6.6, Russia,142.508,67.631,11.0,2013-02-14,13:13:53.130000+00:00
0,582,earthquake,6.1, Philippines,125.748,5.812,105.0,2013-02-16,04:37:36.220000+00:00
0,574,earthquake,6.1, Argentina,-63.097,-27.932,575.2,2013-02-22,12:01:58.200000+00:00
1,736,earthquake,6.9, Russia,157.283,50.954,41.0,2013-02-28,14:05:50.250000+00:00
1,630,earthquake,6.4, Russia,157.453,50.895,33.0,2013-03-01,12:53:51.070000+00:00
1,630,earthquake,6.4, Russia,157.453,50.895,33.0,2013-03-01,12:53:51.070000+00:00
0,651,earthquake,6.5, Russia,157.408,50.958,29.0,2013-03-01,13:20:49.930000+00:00
0,651,earthquake,6.5, Russia,157.408,50.958,29.0,2013-03-01,13:20:49.930000+00:00
1,650,earthquake,6.5, Papua New Guinea,148.174,-6.598,28.0,2013-03-10,22:51:50.800000+00:00
0,572,earthquake,6.1,Vanuatu region,173.37,-20.757,10.0,2013-03-24,08:13:45.130000+00:00
0,601,earthquake,6.2, Guatemala,-90.463,14.487,189.0,2013-03-25,23:02:12.770000+00:00
0,561,earthquake,6.0, Japan,143.167,39.526,14.0,2013-04-01,18:53:17.420000+00:00
0,611,earthquake,6.3, Russia,131.003,42.736,563.3,2013-04-05,13:00:02.130000+00:00
1,755,earthquake,7.0, Indonesia,138.476,-3.517,66.0,2013-04-06,04:42:35.860000+00:00
0,1056,earthquake,6.4, Iran,51.593,28.428,12.0,2013-04-09,11:52:49.920000+00:00
0,554,earthquake,6.0, Vanuatu,169.535,-19.141,280.2,2013-04-13,22:49:50.550000+00:00
1,670,earthquake,6.6, Papua New Guinea,154.607,-6.475,31.0,2013-04-14,01:32:22.640000+00:00
0,1421,earthquake,7.7, Iran,61.996,28.033,80.0,2013-04-16,10:44:20.180000+00:00
1,672,earthquake,6.6, Papua New Guinea,142.542,-3.214,13.0,2013-04-16,22:55:26.680000+00:00
1,804,earthquake,7.2, Russia,150.788,46.221,110.0,2013-04-19,03:05:52.650000+00:00
0,572,earthquake,6.1, Russia,157.652,49.965,15.0,2013-04-19,19:58:40.250000+00:00
0,2084,earthquake,6.6, China,102.888,30.308,14.0,2013-04-20,00:02:47.540000+00:00
0,572,earthquake,6.1, Russia,157.148,50.099,18.0,2013-04-20,13:12:50.510000+00:00
0,575,earthquake,6.1, Japan region,138.887,29.933,421.9,2013-04-21,03:22:16.220000+00:00
0,622,earthquake,6.0, Mexico,-102.182,18.081,30.0,2013-04-22,01:16:32.840000+00:00
1,650,earthquake,6.5, Papua New Guinea,152.127,-3.898,10.0,2013-04-23,23:14:40.630000+00:00
0,572,earthquake,6.1,Kermadec Islands region,-178.916,-28.681,351.0,2013-04-26,06:53:28.920000+00:00
0,554,earthquake,6.0,south of the Fiji Islands,175.051,-19.622,11.0,2013-05-07,10:10:48.700000+00:00
0,655,earthquake,6.1, Iran,57.77,26.56,15.0,2013-05-11,02:08:08.500000+00:00
0,631,earthquake,6.4, Tonga,-175.107,-17.965,212.9,2013-05-11,20:46:57.590000+00:00
0,711,earthquake,6.8, Northern Mariana Islands,145.288,18.728,602.2,2013-05-14,00:32:25.890000+00:00
0,626,earthquake,6.0, Japan,141.471,37.739,39.0,2013-05-18,05:47:59.500000+00:00
0,572,earthquake,6.1, Russia,160.065,52.34,18.0,2013-05-19,18:44:10.950000+00:00
1,630,earthquake,6.4, Chile,-80.746,-44.866,10.0,2013-05-20,09:49:04.470000+00:00
0,556,earthquake,6.0, Russia,160.362,52.52,30.0,2013-05-21,01:55:08.400000+00:00
0,572,earthquake,6.1, Russia,160.072,52.281,30.0,2013-05-21,05:43:21+00:00
1,842,earthquake,7.4, Tonga,-177.232,-23.009,173.7,2013-05-23,17:19:04.750000+00:00
1,611,earthquake,6.3, Tonga,-175.759,-20.578,150.0,2013-05-23,21:07:46.450000+00:00
1,1115,earthquake,8.3,Sea of Okhotsk,153.221,54.892,598.1,2013-05-24,05:44:48.980000+00:00
1,691,earthquake,6.7,Sea of Okhotsk,151.444,52.235,624.0,2013-05-24,14:56:31.460000+00:00
1,653,earthquake,6.2, Taiwan,121.141,23.789,17.0,2013-06-02,05:43:03.460000+00:00
0,572,earthquake,6.1, Solomon Islands,166.299,-11.401,39.0,2013-06-05,04:47:26.240000+00:00
0,710,earthquake,6.7, Indonesia,107.236,-10.004,9.0,2013-06-13,16:47:23.320000+00:00
0,554,earthquake,6.0,south of the Kermadec Islands,179.402,-33.853,195.0,2013-06-15,11:20:36.020000+00:00
0,596,earthquake,6.2, Greece,25.02,34.4,10.0,2013-06-15,16:11:02.500000+00:00
1,679,earthquake,6.5, Nicaragua,-86.926,11.763,30.0,2013-06-15,17:34:27.810000+00:00
0,559,earthquake,6.0, Greece,25.159,34.347,19.0,2013-06-16,21:39:05.780000+00:00
1,670,earthquake,6.6,northern Mid-Atlantic Ridge,-42.594,10.701,10.0,2013-06-24,22:04:13.480000+00:00
0,700,earthquake,6.1, Indonesia,96.665,4.645,13.0,2013-07-02,07:37:02.610000+00:00
0,572,earthquake,6.1, Papua New Guinea,155.726,-7.028,29.0,2013-07-04,17:15:54.540000+00:00
0,554,earthquake,6.0, Indonesia,100.564,-3.269,21.0,2013-07-06,05:05:06.650000+00:00
1,820,earthquake,7.3, Papua New Guinea,153.927,-3.917,385.5,2013-07-07,18:35:30.740000+00:00
0,674,earthquake,6.6, Papua New Guinea,149.706,-6.029,56.0,2013-07-07,20:30:06.850000+00:00
1,820,earthquake,7.3,South Sandwich Islands region,-25.07,-60.857,11.0,2013-07-15,14:03:39.880000+00:00
0,558,earthquake,6.0, Peru,-71.74,-15.657,7.0,2013-07-17,02:37:43.180000+00:00
1,693,earthquake,6.5, New Zealand,174.337,-41.704,17.0,2013-07-21,05:09:31.450000+00:00
0,611,earthquake,6.3,Prince Edward Islands region,34.78,-46.049,10.0,2013-07-22,07:01:42.500000+00:00
0,577,earthquake,6.1, Vanuatu,167.689,-15.379,124.0,2013-07-26,07:07:15.630000+00:00
0,611,earthquake,6.3,South Sandwich Islands region,-23.841,-57.915,13.0,2013-07-26,21:32:59.990000+00:00
0,562,earthquake,6.0, Tonga,-173.5006,-15.2443,31.65,2013-08-01,20:01:43.160000+00:00
0,557,earthquake,6.0, Indonesia,129.8088,-7.1354,95.0,2013-08-12,00:53:43.980000+00:00
0,572,earthquake,6.1,Kermadec Islands region,-179.678,-30.6285,340.6,2013-08-12,04:16:47.800000+00:00
0,594,earthquake,6.2, Peru,-81.9268,-5.3962,10.0,2013-08-12,09:49:32.360000+00:00
1,715,earthquake,6.7, Colombia,-78.1999,5.7732,12.0,2013-08-13,15:43:15.200000+00:00
1,690,earthquake,6.5, New Zealand,174.152,-41.734,8.2,2013-08-16,02:31:05.750000+00:00
0,572,earthquake,6.1,Southwest Indian Ridge,54.0927,-34.8853,10.0,2013-08-17,16:32:31.410000+00:00
0,1124,earthquake,6.2, Mexico,-99.498,16.8784,21.0,2013-08-21,12:38:29.700000+00:00
0,591,earthquake,6.2,Kermadec Islands region,179.6335,-27.7829,478.0,2013-08-28,02:54:41.290000+00:00
0,758,earthquake,7.0, Alaska,-175.2297,51.537,29.0,2013-08-30,16:25:02.300000+00:00
0,668,earthquake,6.5, Timor Leste,128.2209,-7.44,112.0,2013-09-01,11:52:29.930000+00:00
1,576,earthquake,6.1, Canada,-130.3971,51.244,2.73,2013-09-03,20:19:06.340000+00:00
0,739,earthquake,6.5, Japan region,138.8325,29.9377,402.0,2013-09-04,00:18:23.370000+00:00
1,554,earthquake,6.0, Canada,-130.2245,51.1832,9.92,2013-09-04,00:23:11.290000+00:00
1,650,earthquake,6.5, Alaska,-174.7671,51.5573,20.0,2013-09-04,02:32:30.600000+00:00
1,554,earthquake,6.0, Alaska,-174.8537,51.573,17.0,2013-09-04,06:27:03.560000+00:00
0,554,earthquake,6.0,northern Mid-Atlantic Ridge,-45.232,15.1836,10.0,2013-09-05,04:01:36.360000+00:00
0,832,earthquake,6.4, Mexico,-92.1207,14.6056,66.0,2013-09-07,00:13:29.570000+00:00
0,572,earthquake,6.1,central East Pacific Rise,-104.5783,-4.5472,10.52,2013-09-11,12:44:13.210000+00:00
1,572,earthquake,6.1, Alaska,-174.716,51.5751,24.02,2013-09-15,16:21:37.150000+00:00
0,572,earthquake,6.1, Indonesia,120.0106,-7.3308,549.92,2013-09-21,01:39:15.570000+00:00
0,2015,earthquake,7.7, Pakistan,65.5009,26.951,15.0,2013-09-24,11:29:47.970000+00:00
0,572,earthquake,6.1,southern East Pacific Rise,-113.7439,-49.9585,10.0,2013-09-25,06:51:24.570000+00:00
1,843,earthquake,7.1, Peru,-74.5112,-15.8385,40.0,2013-09-25,16:42:43.170000+00:00
0,1005,earthquake,6.8, Pakistan,65.5052,27.1825,12.0,2013-09-28,07:34:06.450000+00:00
1,650,earthquake,6.5, New Zealand,-178.3234,-30.9255,41.54,2013-09-30,05:55:55.220000+00:00
0,691,earthquake,6.7,Sea of Okhotsk,152.7864,53.1995,573.0,2013-10-01,03:38:21.710000+00:00
0,630,earthquake,6.4,Mid-Indian Ridge,78.3693,-38.6062,12.72,2013-10-04,17:26:13.620000+00:00
0,554,earthquake,6.0,Mariana Islands region,141.6905,12.3115,104.0,2013-10-06,16:38:08.760000+00:00
0,591,earthquake,6.2,West Chile Rise,-97.4761,-36.7267,10.28,2013-10-06,21:33:19.800000+00:00
0,591,earthquake,6.2, New Zealand,-178.4838,-30.6623,151.0,2013-10-11,21:25:00.010000+00:00
1,588,earthquake,6.0, Venezuela,-62.315,10.9048,63.0,2013-10-12,02:10:27.290000+00:00
0,691,earthquake,6.6, Greece,23.2523,35.5142,40.0,2013-10-12,13:11:53.350000+00:00
1,1094,earthquake,7.1, Philippines,124.1167,9.8796,19.04,2013-10-15,00:12:32.050000+00:00
1,711,earthquake,6.8, Papua New Guinea,154.931,-6.4456,35.0,2013-10-16,10:30:58.550000+00:00
1,692,earthquake,6.6, Mexico,-110.3209,26.0913,9.45,2013-10-19,17:54:54.700000+00:00
0,554,earthquake,6.0, Tonga,-177.1425,-23.0067,160.0,2013-10-23,08:23:30.360000+00:00
1,691,earthquake,6.7,east of the South Sandwich Islands,-12.7964,-58.153,22.87,2013-10-24,19:25:10.930000+00:00
1,872,earthquake,7.1, Japan,144.6611,37.1557,35.0,2013-10-25,17:10:19.710000+00:00
0,598,earthquake,6.2, Chile,-73.395,-35.314,41.5,2013-10-30,02:51:47+00:00
0,554,earthquake,6.0,Easter Island region,-112.5956,-23.6357,9.98,2013-11-02,15:52:46.110000+00:00
1,591,earthquake,6.2, Tonga,-172.6411,-19.1711,10.05,2013-11-02,18:53:46.900000+00:00
1,630,earthquake,6.4, Russia,162.3024,54.6859,43.0,2013-11-12,07:03:51.090000+00:00
0,572,earthquake,6.1,Scotia Sea,-47.1233,-60.2814,11.07,2013-11-13,23:45:47.930000+00:00
1,732,earthquake,6.9,Scotia Sea,-47.0621,-60.2627,9.97,2013-11-16,03:34:31.230000+00:00
1,912,earthquake,7.7,Scotia Sea,-46.4011,-60.2738,10.0,2013-11-17,09:04:55.530000+00:00
0,554,earthquake,6.0, Indonesia,128.4339,2.6403,38.0,2013-11-19,13:32:51.230000+00:00
0,554,earthquake,6.0, Northern Mariana Islands,145.2041,18.4753,511.0,2013-11-19,17:00:44.160000+00:00
0,651,earthquake,6.5,Fiji region,-176.5449,-17.1171,371.0,2013-11-23,07:48:32.130000+00:00
0,554,earthquake,6.0, Russia,151.0047,45.5613,34.0,2013-11-25,05:56:50.140000+00:00
0,754,earthquake,7.0,Falkland Islands region,-55.0033,-53.9451,11.78,2013-11-25,06:27:33.300000+00:00
0,554,earthquake,6.0,South Atlantic Ocean,-53.9107,-53.8708,14.83,2013-11-25,07:21:18.420000+00:00
0,632,earthquake,6.4, Timor Leste,128.3791,-7.0269,9.87,2013-12-01,01:24:13.520000+00:00
0,554,earthquake,6.0, Indonesia,96.8261,2.044,20.0,2013-12-01,06:29:57.800000+00:00
0,554,earthquake,6.0, Russia,149.1667,44.4438,28.0,2013-12-08,17:24:54.200000+00:00
0,591,earthquake,6.2,Mariana Islands region,146.7903,20.7727,9.0,2013-12-17,23:38:06.820000+00:00
1,650,earthquake,6.5, Vanuatu,167.249,-13.8633,187.0,2014-01-01,16:03:29+00:00
1,900,earthquake,6.4, Puerto Rico,-66.8096,19.0428,20.0,2014-01-13,04:01:03.240000+00:00
0,671,earthquake,6.1, New Zealand,175.8144,-40.6595,28.0,2014-01-20,02:52:44.350000+00:00
1,572,earthquake,6.1, Tonga,-174.6812,-15.1443,6.12,2014-01-21,01:29:07+00:00
0,590,earthquake,6.1, Indonesia,109.2653,-7.9855,66.0,2014-01-25,05:14:18.510000+00:00
0,1022,earthquake,6.1, Greece,20.4528,38.2082,8.0,2014-01-26,13:55:42.210000+00:00
0,572,earthquake,6.1,South Sandwich Islands region,-27.3391,-56.8269,129.97,2014-02-01,03:58:43.990000+00:00
1,650,earthquake,6.5,south of the Kermadec Islands,-177.8806,-32.9076,44.26,2014-02-02,09:26:37.820000+00:00
0,660,earthquake,6.0, Greece,20.3897,38.2637,5.0,2014-02-03,03:08:46.190000+00:00
1,650,earthquake,6.5, Vanuatu,167.3721,-15.0691,122.0,2014-02-07,08:40:13.550000+00:00
0,554,earthquake,6.0, Papua New Guinea,154.435,-5.9651,41.8,2014-02-09,14:56:39.110000+00:00
0,733,earthquake,6.9, China,82.5864,35.9053,10.0,2014-02-12,09:19:49.060000+00:00
1,681,earthquake,6.5, Barbados,-58.9272,14.6682,14.83,2014-02-18,09:27:13.120000+00:00
1,572,earthquake,6.1, Alaska,-171.821,53.6047,265.0,2014-02-26,21:13:40.110000+00:00
0,623,earthquake,6.2, Nicaragua,-87.6879,12.5559,60.0,2014-03-02,09:37:54.840000+00:00
0,623,earthquake,6.2, Nicaragua,-87.6879,12.5559,60.0,2014-03-02,09:37:54.840000+00:00
1,668,earthquake,6.5, Japan,127.3674,27.4312,119.0,2014-03-02,20:11:23.430000+00:00
1,668,earthquake,6.5, Japan,127.3674,27.4312,119.0,2014-03-02,20:11:23.430000+00:00
0,556,earthquake,6.0, Mexico,-93.1535,14.1833,18.47,2014-03-02,22:17:14.400000+00:00
0,556,earthquake,6.0, Mexico,-93.1535,14.1833,18.47,2014-03-02,22:17:14.400000+00:00
0,611,earthquake,6.3, Vanuatu,169.8234,-14.7378,638.0,2014-03-05,09:56:57.840000+00:00
1,1211,earthquake,6.8, California,-125.1338333,40.8286667,16.441,2014-03-10,05:18:13.430000+00:00
1,630,earthquake,6.4,east of the South Sandwich Islands,-19.9775,-60.8623,10.0,2014-03-11,02:44:05.830000+00:00
0,572,earthquake,6.1, Papua New Guinea,148.5531,-3.0856,7.0,2014-03-11,22:03:09.810000+00:00
0,641,earthquake,6.3, Japan,131.8249,33.6842,79.0,2014-03-13,17:06:50.770000+00:00
0,582,earthquake,6.1, Peru,-76.3113,-14.0848,20.0,2014-03-15,08:59:21.860000+00:00
0,622,earthquake,6.3, Peru,-80.9709,-5.5745,29.0,2014-03-15,23:51:32.970000+00:00
1,718,earthquake,6.7, Chile,-70.7022,-19.9807,20.0,2014-03-16,21:16:29.600000+00:00
0,642,earthquake,6.4, Chile,-70.8837,-20.0168,21.0,2014-03-17,05:11:34.860000+00:00
0,630,earthquake,6.4, Indonesia,94.3342,7.7448,21.54,2014-03-21,13:41:09.480000+00:00
0,602,earthquake,6.2, Chile,-70.874,-19.7625,20.0,2014-03-22,12:59:59.150000+00:00
0,618,earthquake,6.3, Chile,-70.8538,-19.6899,21.0,2014-03-23,18:20:01.930000+00:00
1,611,earthquake,6.3,south of the Fiji Islands,179.2877,-26.1692,495.0,2014-03-26,03:29:35.720000+00:00
0,554,earthquake,6.0, Solomon Islands,166.5894,-12.0989,98.0,2014-03-27,03:49:42.710000+00:00
1,1332,earthquake,8.2, Chile,-70.7691,-19.6097,25.0,2014-04-01,23:46:47.260000+00:00
0,732,earthquake,6.9, Chile,-70.9455,-19.8927,28.42,2014-04-01,23:57:58.790000+00:00
0,587,earthquake,6.0, Panama,-82.34,7.94,25.0,2014-04-02,16:13:26.720000+00:00
0,670,earthquake,6.5, Chile,-70.5756,-20.3113,24.07,2014-04-03,01:58:30.530000+00:00
1,1057,earthquake,7.7, Chile,-70.4931,-20.5709,22.4,2014-04-03,02:43:13.110000+00:00
0,630,earthquake,6.4, Chile,-70.5865,-20.7969,25.0,2014-04-03,05:26:15.700000+00:00
0,611,earthquake,6.3, Chile,-70.654,-20.6426,13.71,2014-04-04,01:37:50.570000+00:00
0,555,earthquake,6.0, Solomon Islands,161.7027,-10.5365,57.0,2014-04-04,11:40:32+00:00
0,578,earthquake,6.1, Nicaragua,-86.3783,12.4029,13.0,2014-04-10,23:27:45.600000+00:00
0,591,earthquake,6.2, Chile,-70.6472,-20.659,13.77,2014-04-11,00:01:45.210000+00:00
1,776,earthquake,7.1, Papua New Guinea,155.0485,-6.5858,60.53,2014-04-11,07:07:23.130000+00:00
1,650,earthquake,6.5, Papua New Guinea,154.9502,-6.7878,20.0,2014-04-11,08:16:45.660000+00:00
1,677,earthquake,6.6, Nicaragua,-85.8779,11.642,135.0,2014-04-11,20:29:12.970000+00:00
0,572,earthquake,6.1, Papua New Guinea,155.238,-7.1033,20.0,2014-04-12,05:24:23.270000+00:00
1,889,earthquake,7.6, Solomon Islands,162.1481,-11.2701,22.56,2014-04-12,20:14:39.300000+00:00
1,842,earthquake,7.4, Solomon Islands,162.0511,-11.4633,39.0,2014-04-13,12:36:19.230000+00:00
0,670,earthquake,6.6, Solomon Islands,162.052,-11.1284,10.0,2014-04-13,13:24:59.710000+00:00
1,711,earthquake,6.8,Bouvet Island region,8.722,-53.4967,11.18,2014-04-15,03:57:01.370000+00:00
0,591,earthquake,6.2,Balleny Islands region,155.7431,-62.8705,20.56,2014-04-17,15:06:51.490000+00:00
0,572,earthquake,6.1, Solomon Islands,164.8139,-11.1387,10.0,2014-04-18,04:13:12.040000+00:00
1,1017,earthquake,7.2, Mexico,-100.9723,17.397,24.0,2014-04-18,14:27:24.920000+00:00
1,670,earthquake,6.6, Papua New Guinea,155.0869,-6.6558,29.0,2014-04-19,01:04:03.820000+00:00
1,865,earthquake,7.5, Papua New Guinea,155.0241,-6.7547,43.37,2014-04-19,13:28:00.810000+00:00
0,591,earthquake,6.2, Papua New Guinea,155.3351,-7.1646,20.0,2014-04-20,00:15:58.100000+00:00
1,838,earthquake,6.5, Canada,-127.7316,49.6388,10.0,2014-04-24,03:10:10.150000+00:00
0,577,earthquake,6.1, Tonga,-174.7068,-20.752,45.0,2014-04-26,06:02:21+00:00
1,670,earthquake,6.6, Vanuatu,170.3546,-21.4542,106.0,2014-05-01,06:36:35.550000+00:00
1,670,earthquake,6.6,south of the Fiji Islands,179.0856,-24.6108,527.0,2014-05-04,09:15:52.880000+00:00
0,611,earthquake,6.3,south of the Fiji Islands,178.2401,-25.8072,634.21,2014-05-04,09:25:15.960000+00:00
0,622,earthquake,6.0, Japan,139.4186,34.9118,153.0,2014-05-04,20:18:24.680000+00:00
0,628,earthquake,6.1, Thailand,99.6696,19.6557,6.0,2014-05-05,11:08:43.420000+00:00
0,611,earthquake,6.3,West Chile Rise,-97.054,-36.1703,16.83,2014-05-06,20:52:28.320000+00:00
0,554,earthquake,6.0, Papua New Guinea,154.9011,-6.9599,10.0,2014-05-07,04:20:33.870000+00:00
1,812,earthquake,6.4, Mexico,-100.7461,17.2349,17.09,2014-05-08,17:00:14.810000+00:00
0,618,earthquake,6.0, Mexico,-100.8122,17.2192,23.0,2014-05-10,07:36:01.220000+00:00
0,650,earthquake,6.5,southern East Pacific Rise,-114.7995,-49.9403,10.47,2014-05-12,18:38:36.700000+00:00
1,694,earthquake,6.5, Panama,-82.3045,7.2096,10.0,2014-05-13,06:35:24.240000+00:00
1,572,earthquake,6.1, Federated States of Micronesia,144.9238,6.4507,10.0,2014-05-14,20:56:13.210000+00:00
0,611,earthquake,6.3, Federated States of Micronesia,144.9363,6.4264,11.0,2014-05-15,08:16:34.440000+00:00
0,626,earthquake,6.3, Philippines,122.0604,9.3832,15.46,2014-05-15,10:16:42.020000+00:00
0,554,earthquake,6.0,off the west coast of northern Sumatra,92.7574,4.2485,35.0,2014-05-18,01:02:32.610000+00:00
0,587,earthquake,6.0, India,88.0376,18.2012,47.23,2014-05-21,16:21:54.350000+00:00
0,951,earthquake,6.9, Greece,25.3889,40.2893,6.43,2014-05-24,09:25:02.440000+00:00
0,650,earthquake,6.5,South Indian Ocean,91.0921,-10.1229,4.0,2014-06-14,11:10:59.850000+00:00
0,591,earthquake,6.2, Vanuatu,166.8278,-13.5585,36.0,2014-06-19,10:17:55.520000+00:00
1,732,earthquake,6.9, New Zealand,-177.7247,-29.9772,20.0,2014-06-23,19:19:15.940000+00:00
0,650,earthquake,6.5, New Zealand,-177.5159,-29.9379,10.0,2014-06-23,19:21:45.990000+00:00
0,691,earthquake,6.7, New Zealand,-177.6073,-29.9414,26.59,2014-06-23,20:06:20.710000+00:00
1,963,earthquake,7.9, Aleutian Islands,178.7352,51.8486,109.0,2014-06-23,20:53:09.700000+00:00
0,554,earthquake,6.0, Aleutian Islands,178.4563,51.9558,102.85,2014-06-23,21:11:40.520000+00:00
0,554,earthquake,6.0, Aleutian Islands,178.4288,51.9357,101.88,2014-06-23,21:30:46.180000+00:00
0,554,earthquake,6.0, Aleutian Islands,178.5844,51.9593,106.6,2014-06-23,22:29:51.810000+00:00
1,611,earthquake,6.3, Alaska,176.6981,52.2045,4.0,2014-06-24,03:15:35.490000+00:00
0,591,earthquake,6.2, Japan region,142.6278,24.3877,48.0,2014-06-29,05:56:31.720000+00:00
1,732,earthquake,6.9,South Sandwich Islands region,-28.3669,-55.4703,8.0,2014-06-29,07:52:55.170000+00:00
0,554,earthquake,6.0,South Sandwich Islands region,-28.1075,-55.3584,10.0,2014-06-29,14:32:49.420000+00:00
1,633,earthquake,6.4, Wallis and Futuna,-175.2589,-14.7798,9.0,2014-06-29,15:52:23.050000+00:00
1,691,earthquake,6.7, Wallis and Futuna,-175.5096,-14.9831,18.0,2014-06-29,17:15:09.340000+00:00
0,591,earthquake,6.2, Japan region,138.8441,28.3404,511.0,2014-06-30,19:55:32.390000+00:00
0,554,earthquake,6.0,Balleny Islands region,155.1868,-62.3014,10.0,2014-07-02,05:53:29.200000+00:00
1,611,earthquake,6.3,Kermadec Islands region,-176.4451,-30.4601,35.0,2014-07-03,19:50:07.290000+00:00
1,650,earthquake,6.5, Papua New Guinea,152.8075,-6.2304,20.0,2014-07-04,15:00:27.860000+00:00
